lat,lon,value,intensity,timestamp,raster_value,source_file,source_format,crs,raster_mean,raster_std,raster_normalized,cell_id,grid_lat,grid_lon,lat_abs,lon_abs,hemisphere,meridian,elevation_proxy,bathymetry_proxy,terrain_valid,slope,slope_class,hydro_align,drainage_index,physics_score,raster_gradient,lat_snapped,lon_snapped,infrastructure_zone,in_infrastructure_zone,classification,confidence,spatial_anomaly_score,composite_score,anomaly_rank,persistence
45.28476863135465,-158.59897218983502,-0.1726272999408196,30.560421549021488,2024-01-12 00:00:00,2002.4775544967588,synthetic_demo,synthetic,EPSG:4326,1387.501789726168,919.7434206337222,0.6686383952025009,4528_-15860,45.285,-158.595,45.28476863135465,158.59897218983502,N,W,394.2419632097031,-2534.3047164958352,True,0.049404986219069,gentle,0.5213571209172567,0.3979534724371637,0.6745225610843165,2038.8443338820364,45.285,-158.595,none,False,infrastructure,0.5622612805421583,0.6331802781539444,0.6319874419231467,1,1
0.3214827874633812,60.89478850912647,0.3772118750645208,68.02277792083532,2024-01-07 03:00:00,1453.032411027133,synthetic_demo,synthetic,EPSG:4326,1387.501789726168,919.7434206337222,0.0712488068202903,32_6089,0.325,60.895,0.3214827874633812,60.89478850912647,N,E,-11.770529818027036,-3499.81559393064,True,0.0036938856265118,flat,0.6781968439530173,0.8729300325413769,0.5434460267804755,871.7201007194053,0.325,60.895,shipping_lane_indian_ocean,True,natural,0.4934460267804754,0.2413229080496369,0.425202935224682,2,1
16.008450781250815,127.01673219630425,1.3821589910375272,45.43773345599609,2024-01-05 18:00:00,2276.4148983365003,synthetic_demo,synthetic,EPSG:4326,1387.501789726168,919.7434206337222,0.9664794427100688,1600_12701,16.005,127.015,16.008450781250815,127.01673219630425,N,E,195.2618318626918,-2792.329981556268,True,0.0173285156862773,gentle,0.5789662742667236,0.6307317734482929,0.5379688668361924,1135.7819697365792,16.005,127.015,none,False,natural,0.4879688668361923,0.2232854124521474,0.4153296578017766,3,1
2.7279395258392896,56.96963109714923,-0.5176112990361714,76.93048936413398,2024-01-05 00:00:00,1664.9818722671669,synthetic_demo,synthetic,EPSG:4326,1387.501789726168,919.7434206337222,0.3016929246961173,272_5696,2.725,56.965,2.7279395258392896,56.96963109714923,N,E,116.85396914688312,-3495.02767573569,True,0.0103599665352239,gentle,0.587204792961205,0.7224577610900933,0.5185512472789511,131.526472555154,2.725,56.965,shipping_lane_indian_ocean,True,natural,0.468551247278951,0.2424075571708226,0.4094009557411061,4,1
2.199558283648408,82.94173947471018,-0.0385084695007072,14.888805033244468,2024-01-11 23:00:00,1252.8051878275676,synthetic_demo,synthetic,EPSG:4326,1387.501789726168,919.7434206337222,-0.146450193474384,219_8294,2.195,82.945,2.199558283648408,82.94173947471018,N,E,-0.579700804902771,-3410.284209348955,True,0.0012782534764557,flat,0.647395312065252,0.8598383628005516,0.5178165966025989,331.8630561725729,2.195,82.945,shipping_lane_indian_ocean,True,natural,0.4678165966025989,0.2282261667838633,0.4039599461660415,5,1
-8.166597762946111,165.6738839670811,0.0283183761304611,99.21580148233129,2024-01-01 18:00:00,1308.1189356741263,synthetic_demo,synthetic,EPSG:4326,1387.501789726168,919.7434206337222,-0.0863097819143354,-817_16567,-8.165,165.675,8.166597762946111,165.6738839670811,S,E,-1.6801356948082784,-2504.334236538092,True,0.0009607208223713,flat,0.62839679558796,0.8611257142678137,0.5075936052742613,455.4142298857407,-8.165,165.675,none,False,natural,0.4575936052742613,0.5512081541544412,0.5103586973823242,6,1
10.038733422104656,141.88661565716257,2.319329539981694,71.02427986233116,2024-01-21 16:00:00,2301.836362703794,synthetic_demo,synthetic,EPSG:4326,1387.501789726168,919.7434206337222,0.9941191776589502,1003_14188,10.035,141.885,10.038733422104656,141.88661565716257,N,E,41.10377781273608,-2682.99684528757,True,0.0041423628763413,flat,0.582044441934465,0.811074653242404,0.4981905467801373,2301.229573513823,10.035,141.885,none,False,natural,0.4481905467801372,0.248969266855585,0.398463098806544,7,1
-0.8978767417363329,7.842244421500567,-0.6891878180895679,56.50219928590161,2024-01-10 17:00:00,2354.817089658728,synthetic_demo,synthetic,EPSG:4326,1387.501789726168,919.7434206337222,1.05172298951164,-90_784,-0.895,7.845,0.8978767417363329,7.842244421500567,S,E,82.15307330578986,-3101.566716033891,True,0.0064380969104568,flat,0.5563884673191795,0.7630528472565956,0.4902373656111251,1007.9132945446588,-0.895,7.845,none,False,natural,0.440237365611125,0.2339491854964263,0.3880365025709805,8,1
1.289676309307886,-84.17143892303294,2.16325472330546,31.54068957480128,2024-01-06 09:00:00,1722.0834129547388,synthetic_demo,synthetic,EPSG:4326,1387.501789726168,919.7434206337222,0.3637771314504617,128_-8418,1.285,-84.17500000000001,1.289676309307886,84.17143892303294,N,W,7.482934736517013,-2596.0546822083734,True,0.0007319469242621,flat,0.5874538554521156,0.85040623211344,0.4876230969573373,1554.2978223641248,1.285,-84.17500000000001,none,False,natural,0.4376230969573372,0.2495263888621905,0.3917892491240359,9,1
-5.27160189395569,115.03175960178686,-0.4344962274323156,38.06232934765801,2024-01-02 00:00:00,1996.247029395512,synthetic_demo,synthetic,EPSG:4326,1387.501789726168,919.7434206337222,0.6618641960492695,-528_11503,-5.275,115.035,5.27160189395569,115.03175960178686,S,E,21.957254258594745,-3052.161973463188,True,0.0015762975260631,flat,0.5545104744730972,0.83347334799163,0.475506920261972,895.1049870162551,-5.275,115.035,none,False,natural,0.425506920261972,0.2229139772106715,0.3745993901940169,10,1
